Transaction_ID,Customer_ID,Order_Date,Product_Category,Transaction_Amount,Status,Region
TXN_1680,CUST_188,2026-01-29,Peer Transfer,150.0,Completed,LATAM
TXN_1681,CUST_144,2026-01-29,Peer Transfer,300.0,Completed,Asia-Pacific
TXN_1682,CUST_103,2026-01-29,Peer Transfer,1200.0,Completed,LATAM
TXN_1683,CUST_135,2026-01-29,Wealth Management,300.0,Refunded,Europe
TXN_1684,CUST_169,2026-01-29,Micro Loan,50.0,Refunded,Europe
TXN_1685,CUST_130,2026-01-29,Crypto Trade,150.0,Completed,Asia-Pacific
TXN_1686,CUST_118,2026-01-29,Wealth Management,,Completed,Asia-Pacific
TXN_1687,CUST_160,2026-01-29,Micro Loan,50.0,Completed,LATAM
TXN_1688,CUST_153,2026-01-29,Micro Loan,150.0,Completed,North America
TXN_1689,CUST_138,2026-01-29,Crypto Trade,150.0,Completed,Asia-Pacific
TXN_1690,CUST_190,2026-01-29,Crypto Trade,150.0,Refunded,Asia-Pacific
TXN_1691,CUST_173,2026-01-29,Crypto Trade,300.0,Refunded,LATAM
TXN_1692,CUST_189,2026-01-29,Peer Transfer,,Completed,LATAM
TXN_1693,CUST_118,2026-01-29,Crypto Trade,50.0,Completed,Asia-Pacific
TXN_1694,CUST_138,2026-01-29,Micro Loan,50.0,Completed,North America
TXN_1695,CUST_166,2026-01-29,Crypto Trade,50.0,Completed,Asia-Pacific
TXN_1696,CUST_144,2026-01-30,Micro Loan,1200.0,Completed,LATAM
TXN_1697,CUST_112,2026-01-30,Wealth Management,300.0,Completed,LATAM
TXN_1698,CUST_191,2026-01-30,Peer Transfer,50.0,Completed,Asia-Pacific
TXN_1699,CUST_157,2026-01-30,Wealth Management,1200.0,Completed,North America
TXN_1700,CUST_119,2026-01-30,Wealth Management,1200.0,Completed,Asia-Pacific
TXN_1701,CUST_191,2026-01-30,Micro Loan,1200.0,Refunded,Asia-Pacific
TXN_1702,CUST_171,2026-01-30,Wealth Management,,Completed,LATAM
TXN_1703,CUST_160,2026-01-30,Micro Loan,50.0,Completed,North America
TXN_1704,CUST_138,2026-01-30,Crypto Trade,300.0,Completed,Europe
TXN_1705,CUST_100,2026-01-30,Crypto Trade,150.0,Completed,North America
TXN_1706,CUST_102,2026-01-30,Micro Loan,1200.0,Completed,Asia-Pacific
TXN_1707,CUST_176,2026-01-30,Crypto Trade,300.0,Completed,Asia-Pacific
TXN_1708,CUST_191,2026-01-30,Peer Transfer,300.0,Failed,Asia-Pacific
TXN_1709,CUST_161,2026-01-30,Wealth Management,300.0,Completed,North America
TXN_1710,CUST_162,2026-01-30,Peer Transfer,50.0,Refunded,LATAM
TXN_1711,CUST_124,2026-01-30,Wealth Management,150.0,Completed,Asia-Pacific
TXN_1712,CUST_155,2026-01-30,Crypto Trade,5000.0,Completed,Asia-Pacific
TXN_1713,CUST_132,2026-01-30,Peer Transfer,,Completed,North America
TXN_1714,CUST_137,2026-01-30,Crypto Trade,50.0,Completed,Europe
TXN_1715,CUST_105,2026-01-30,Wealth Management,50.0,Completed,Europe
TXN_1716,CUST_157,2026-01-30,Micro Loan,50.0,Completed,LATAM
TXN_1717,CUST_143,2026-01-30,Micro Loan,300.0,Completed,LATAM
TXN_1718,CUST_144,2026-01-30,Peer Transfer,1200.0,Failed,Asia-Pacific
TXN_1719,CUST_131,2026-01-30,Crypto Trade,50.0,Refunded,North America
TXN_1720,CUST_144,2026-01-31,Crypto Trade,150.0,Failed,Asia-Pacific
TXN_1721,CUST_160,2026-01-31,Peer Transfer,1200.0,Completed,LATAM
TXN_1722,CUST_146,2026-01-31,Micro Loan,300.0,Completed,North America
TXN_1723,CUST_120,2026-01-31,Wealth Management,150.0,Completed,North America
TXN_1724,CUST_179,2026-01-31,Peer Transfer,150.0,Completed,LATAM
TXN_1725,CUST_184,2026-01-31,Wealth Management,150.0,Completed,Europe
TXN_1726,CUST_174,2026-01-31,Micro Loan,50.0,Completed,Europe
TXN_1727,CUST_135,2026-01-31,Crypto Trade,150.0,Completed,North America
TXN_1728,CUST_198,2026-01-31,Micro Loan,300.0,Completed,Asia-Pacific
TXN_1729,CUST_118,2026-01-31,Peer Transfer,1200.0,Failed,Europe
TXN_1730,CUST_119,2026-01-31,Crypto Trade,300.0,Completed,Asia-Pacific
TXN_1731,CUST_156,2026-01-31,Peer Transfer,300.0,Completed,Europe
TXN_1732,CUST_117,2026-01-31,Peer Transfer,50.0,Completed,Europe
TXN_1733,CUST_146,2026-01-31,Micro Loan,150.0,Refunded,Asia-Pacific
TXN_1734,CUST_148,2026-01-31,Peer Transfer,50.0,Completed,LATAM
TXN_1735,CUST_113,2026-01-31,Micro Loan,50.0,Completed,Europe
TXN_1736,CUST_114,2026-01-31,Crypto Trade,300.0,Failed,Europe
TXN_1737,CUST_130,2026-01-31,Micro Loan,5000.0,Failed,Asia-Pacific
TXN_1738,CUST_100,2026-01-31,Crypto Trade,50.0,Completed,LATAM
TXN_1739,CUST_153,2026-01-31,Micro Loan,150.0,Completed,Europe
TXN_1740,CUST_102,2026-01-31,Wealth Management,1200.0,Completed,Europe
TXN_1741,CUST_115,2026-01-31,Wealth Management,50.0,Completed,LATAM
TXN_1742,CUST_186,2026-01-31,Peer Transfer,150.0,Completed,Europe
TXN_1743,CUST_156,2026-01-31,Micro Loan,300.0,Failed,LATAM
TXN_1744,CUST_174,2026-02-01,Micro Loan,300.0,Completed,LATAM
TXN_1745,CUST_111,2026-02-01,Crypto Trade,50.0,Completed,Asia-Pacific
TXN_1746,CUST_173,2026-02-01,Peer Transfer,150.0,Completed,North America
TXN_1747,CUST_195,2026-02-01,Micro Loan,300.0,Completed,LATAM
TXN_1748,CUST_115,2026-02-01,Peer Transfer,150.0,Completed,Asia-Pacific
TXN_1749,CUST_171,2026-02-01,Wealth Management,50.0,Completed,North America
TXN_1750,CUST_175,2026-02-01,Micro Loan,300.0,Completed,Europe
TXN_1751,CUST_123,2026-02-01,Micro Loan,50.0,Completed,North America
TXN_1752,CUST_127,2026-02-01,Peer Transfer,300.0,Completed,LATAM
TXN_1753,CUST_107,2026-02-01,Micro Loan,50.0,Completed,LATAM
TXN_1754,CUST_191,2026-02-01,Peer Transfer,5000.0,Refunded,LATAM
TXN_1755,CUST_135,2026-02-01,Micro Loan,150.0,Completed,LATAM
TXN_1756,CUST_189,2026-02-01,Crypto Trade,150.0,Completed,LATAM
TXN_1757,CUST_107,2026-02-01,Peer Transfer,50.0,Completed,Asia-Pacific
TXN_1758,CUST_157,2026-02-01,Micro Loan,150.0,Completed,LATAM
TXN_1759,CUST_159,2026-02-01,Wealth Management,1200.0,Completed,Asia-Pacific
TXN_1760,CUST_149,2026-02-01,Micro Loan,5000.0,Completed,Europe
TXN_1761,CUST_127,2026-02-01,Wealth Management,150.0,Refunded,LATAM
TXN_1762,CUST_191,2026-02-01,Wealth Management,150.0,Completed,LATAM
TXN_1763,CUST_140,2026-02-01,Crypto Trade,300.0,Completed,North America
TXN_1764,CUST_199,2026-02-01,Peer Transfer,1200.0,Completed,Europe
TXN_1765,CUST_163,2026-02-01,Micro Loan,150.0,Failed,LATAM
TXN_1766,CUST_126,2026-02-01,Crypto Trade,150.0,Completed,LATAM
TXN_1767,CUST_162,2026-02-01,Micro Loan,150.0,Completed,Europe
TXN_1768,CUST_116,2026-02-02,Wealth Management,300.0,Completed,Asia-Pacific
TXN_1769,CUST_172,2026-02-02,Peer Transfer,50.0,Completed,LATAM
TXN_1770,CUST_132,2026-02-02,Micro Loan,300.0,Failed,North America
TXN_1771,CUST_183,2026-02-02,Micro Loan,150.0,Completed,LATAM
TXN_1772,CUST_176,2026-02-02,Wealth Management,300.0,Completed,North America
TXN_1773,CUST_191,2026-02-02,Micro Loan,50.0,Refunded,North America
TXN_1774,CUST_128,2026-02-02,Micro Loan,150.0,Failed,LATAM
TXN_1775,CUST_112,2026-02-02,Wealth Management,150.0,Refunded,LATAM
TXN_1776,CUST_145,2026-02-02,Crypto Trade,300.0,Completed,North America
TXN_1777,CUST_134,2026-02-02,Wealth Management,50.0,Completed,Europe
TXN_1778,CUST_105,2026-02-02,Crypto Trade,150.0,Completed,Europe
TXN_1779,CUST_181,2026-02-02,Peer Transfer,150.0,Completed,LATAM
TXN_1780,CUST_168,2026-02-02,Crypto Trade,150.0,Completed,Asia-Pacific
TXN_1781,CUST_146,2026-02-02,Crypto Trade,300.0,Completed,Europe
TXN_1782,CUST_124,2026-02-02,Peer Transfer,300.0,Completed,LATAM
TXN_1783,CUST_165,2026-02-02,Crypto Trade,1200.0,Completed,Europe
TXN_1784,CUST_109,2026-02-02,Wealth Management,50.0,Completed,Asia-Pacific
TXN_1785,CUST_155,2026-02-02,Crypto Trade,1200.0,Completed,LATAM
TXN_1786,CUST_129,2026-02-02,Peer Transfer,150.0,Refunded,Asia-Pacific
TXN_1787,CUST_104,2026-02-02,Wealth Management,50.0,Completed,LATAM
TXN_1788,CUST_132,2026-02-02,Peer Transfer,50.0,Completed,Asia-Pacific
TXN_1789,CUST_164,2026-02-02,Peer Transfer,150.0,Completed,Europe
TXN_1790,CUST_117,2026-02-02,Micro Loan,300.0,Completed,Europe
TXN_1791,CUST_195,2026-02-02,Micro Loan,300.0,Completed,Asia-Pacific
TXN_1792,CUST_148,2026-02-03,Peer Transfer,300.0,Completed,Asia-Pacific
TXN_1793,CUST_110,2026-02-03,Peer Transfer,150.0,Completed,Asia-Pacific
TXN_1794,CUST_184,2026-02-03,Peer Transfer,150.0,Completed,LATAM
TXN_1795,CUST_125,2026-02-03,Micro Loan,50.0,Completed,Europe
TXN_1796,CUST_162,2026-02-03,Micro Loan,150.0,Completed,LATAM
TXN_1797,CUST_188,2026-02-03,Crypto Trade,150.0,Refunded,Europe
TXN_1798,CUST_185,2026-02-03,Crypto Trade,50.0,Failed,North America
TXN_1799,CUST_158,2026-02-03,Peer Transfer,50.0,Completed,LATAM
TXN_1800,CUST_126,2026-02-03,Wealth Management,150.0,Completed,Europe
TXN_1801,CUST_148,2026-02-03,Wealth Management,300.0,Completed,Europe
TXN_1802,CUST_176,2026-02-03,Micro Loan,5000.0,Refunded,LATAM
TXN_1803,CUST_132,2026-02-03,Micro Loan,,Completed,LATAM
TXN_1804,CUST_197,2026-02-03,Micro Loan,300.0,Completed,Europe
TXN_1805,CUST_198,2026-02-03,Peer Transfer,150.0,Failed,LATAM
TXN_1806,CUST_100,2026-02-03,Wealth Management,300.0,Completed,Asia-Pacific
TXN_1807,CUST_120,2026-02-03,Crypto Trade,300.0,Failed,LATAM
TXN_1808,CUST_154,2026-02-03,Peer Transfer,50.0,Completed,LATAM
TXN_1809,CUST_105,2026-02-03,Crypto Trade,150.0,Completed,LATAM
TXN_1810,CUST_191,2026-02-03,Crypto Trade,1200.0,Completed,Europe
TXN_1811,CUST_180,2026-02-03,Peer Transfer,150.0,Refunded,Asia-Pacific
TXN_1812,CUST_168,2026-02-03,Crypto Trade,150.0,Failed,North America
TXN_1813,CUST_194,2026-02-03,Wealth Management,150.0,Completed,North America
TXN_1814,CUST_104,2026-02-03,Crypto Trade,50.0,Completed,Asia-Pacific
TXN_1815,CUST_102,2026-02-03,Wealth Management,150.0,Completed,Asia-Pacific
TXN_1816,CUST_152,2026-02-04,Wealth Management,150.0,Refunded,Asia-Pacific
TXN_1817,CUST_122,2026-02-04,Wealth Management,50.0,Completed,Europe
TXN_1818,CUST_152,2026-02-04,Micro Loan,50.0,Completed,North America
TXN_1819,CUST_136,2026-02-04,Crypto Trade,1200.0,Completed,Asia-Pacific
TXN_1820,CUST_173,2026-02-04,Peer Transfer,50.0,Completed,Europe
TXN_1821,CUST_173,2026-02-04,Peer Transfer,150.0,Completed,North America
TXN_1822,CUST_182,2026-02-04,Crypto Trade,50.0,Completed,LATAM
TXN_1823,CUST_116,2026-02-04,Micro Loan,,Completed,Europe
TXN_1824,CUST_184,2026-02-04,Micro Loan,50.0,Failed,North America
TXN_1825,CUST_177,2026-02-04,Wealth Management,150.0,Completed,Europe
TXN_1826,CUST_172,2026-02-04,Crypto Trade,1200.0,Completed,North America
TXN_1827,CUST_100,2026-02-04,Crypto Trade,1200.0,Refunded,North America
TXN_1828,CUST_150,2026-02-04,Peer Transfer,50.0,Completed,LATAM
TXN_1829,CUST_144,2026-02-04,Crypto Trade,1200.0,Completed,Europe
TXN_1830,CUST_176,2026-02-04,Micro Loan,150.0,Completed,Asia-Pacific
TXN_1831,CUST_103,2026-02-04,Crypto Trade,150.0,Failed,LATAM
TXN_1832,CUST_161,2026-02-04,Peer Transfer,50.0,Completed,LATAM
TXN_1833,CUST_164,2026-02-04,Wealth Management,50.0,Refunded,North America
TXN_1834,CUST_131,2026-02-04,Peer Transfer,300.0,Completed,Asia-Pacific
TXN_1835,CUST_133,2026-02-04,Peer Transfer,150.0,Completed,Europe
TXN_1836,CUST_191,2026-02-04,Wealth Management,150.0,Completed,Asia-Pacific
TXN_1837,CUST_194,2026-02-04,Peer Transfer,300.0,Failed,Asia-Pacific
TXN_1838,CUST_171,2026-02-04,Peer Transfer,300.0,Completed,Asia-Pacific
TXN_1839,CUST_138,2026-02-04,Crypto Trade,50.0,Failed,Asia-Pacific
TXN_1840,CUST_125,2026-02-05,Crypto Trade,300.0,Completed,Asia-Pacific
TXN_1841,CUST_133,2026-02-05,Wealth Management,50.0,Completed,North America
TXN_1842,CUST_153,2026-02-05,Crypto Trade,300.0,Completed,North America
TXN_1843,CUST_102,2026-02-05,Crypto Trade,300.0,Failed,LATAM
TXN_1844,CUST_149,2026-02-05,Peer Transfer,5000.0,Completed,North America
TXN_1845,CUST_111,2026-02-05,Micro Loan,50.0,Completed,LATAM
TXN_1846,CUST_164,2026-02-05,Crypto Trade,50.0,Completed,LATAM
TXN_1847,CUST_153,2026-02-05,Micro Loan,50.0,Failed,Europe
TXN_1848,CUST_104,2026-02-05,Crypto Trade,50.0,Completed,Asia-Pacific
TXN_1849,CUST_193,2026-02-05,Crypto Trade,50.0,Completed,North America
TXN_1850,CUST_193,2026-02-05,Wealth Management,,Completed,Europe
TXN_1851,CUST_156,2026-02-05,Wealth Management,50.0,Completed,North America
TXN_1852,CUST_116,2026-02-05,Wealth Management,50.0,Completed,LATAM
TXN_1853,CUST_146,2026-02-05,Micro Loan,300.0,Failed,North America
TXN_1854,CUST_122,2026-02-05,Peer Transfer,150.0,Refunded,Asia-Pacific
TXN_1855,CUST_178,2026-02-05,Crypto Trade,300.0,Completed,LATAM
TXN_1856,CUST_184,2026-02-05,Crypto Trade,50.0,Completed,LATAM
TXN_1857,CUST_113,2026-02-05,Crypto Trade,150.0,Completed,Europe
TXN_1858,CUST_165,2026-02-05,Micro Loan,50.0,Completed,Asia-Pacific
TXN_1859,CUST_174,2026-02-05,Wealth Management,50.0,Completed,LATAM
TXN_1860,CUST_150,2026-02-05,Peer Transfer,,Completed,Asia-Pacific
TXN_1861,CUST_137,2026-02-05,Micro Loan,50.0,Completed,North America
TXN_1862,CUST_163,2026-02-05,Wealth Management,150.0,Completed,Asia-Pacific
TXN_1863,CUST_197,2026-02-05,Micro Loan,150.0,Completed,LATAM
TXN_1864,CUST_137,2026-02-06,Peer Transfer,150.0,Completed,Europe
TXN_1865,CUST_149,2026-02-06,Wealth Management,1200.0,Completed,LATAM
TXN_1866,CUST_197,2026-02-06,Micro Loan,50.0,Completed,Asia-Pacific
TXN_1867,CUST_181,2026-02-06,Peer Transfer,300.0,Completed,Asia-Pacific
TXN_1868,CUST_129,2026-02-06,Crypto Trade,5000.0,Completed,LATAM
TXN_1869,CUST_178,2026-02-06,Peer Transfer,150.0,Completed,Asia-Pacific
TXN_1870,CUST_190,2026-02-06,Crypto Trade,,Completed,North America
TXN_1871,CUST_150,2026-02-06,Micro Loan,50.0,Completed,LATAM
TXN_1872,CUST_162,2026-02-06,Wealth Management,150.0,Completed,Europe
TXN_1873,CUST_197,2026-02-06,Wealth Management,50.0,Completed,LATAM
TXN_1874,CUST_151,2026-02-06,Micro Loan,300.0,Refunded,North America
TXN_1875,CUST_137,2026-02-06,Wealth Management,5000.0,Completed,North America
TXN_1876,CUST_196,2026-02-06,Wealth Management,50.0,Completed,North America
TXN_1877,CUST_187,2026-02-06,Crypto Trade,300.0,Completed,North America
TXN_1878,CUST_178,2026-02-06,Micro Loan,50.0,Completed,North America
TXN_1879,CUST_129,2026-02-06,Peer Transfer,150.0,Completed,Europe
TXN_1880,CUST_150,2026-02-06,Crypto Trade,150.0,Completed,Asia-Pacific
TXN_1881,CUST_180,2026-02-06,Micro Loan,5000.0,Completed,North America
TXN_1882,CUST_104,2026-02-06,Crypto Trade,300.0,Completed,North America
TXN_1883,CUST_128,2026-02-06,Peer Transfer,150.0,Completed,LATAM
TXN_1884,CUST_103,2026-02-06,Peer Transfer,50.0,Completed,Europe
TXN_1885,CUST_109,2026-02-06,Micro Loan,50.0,Refunded,Europe
TXN_1886,CUST_155,2026-02-06,Peer Transfer,50.0,Completed,Asia-Pacific
TXN_1887,CUST_116,2026-02-06,Crypto Trade,50.0,Completed,Europe
TXN_1888,CUST_173,2026-02-07,Peer Transfer,1200.0,Completed,LATAM
TXN_1889,CUST_116,2026-02-07,Crypto Trade,150.0,Refunded,LATAM
TXN_1890,CUST_183,2026-02-07,Crypto Trade,150.0,Completed,Asia-Pacific
TXN_1891,CUST_187,2026-02-07,Peer Transfer,50.0,Completed,LATAM
TXN_1892,CUST_168,2026-02-07,Micro Loan,1200.0,Completed,North America
TXN_1893,CUST_133,2026-02-07,Wealth Management,300.0,Completed,North America
TXN_1894,CUST_105,2026-02-07,Peer Transfer,50.0,Completed,LATAM
TXN_1895,CUST_152,2026-02-07,Crypto Trade,300.0,Completed,Asia-Pacific
TXN_1896,CUST_165,2026-02-07,Crypto Trade,150.0,Completed,Europe
TXN_1897,CUST_176,2026-02-07,Peer Transfer,50.0,Completed,Asia-Pacific
TXN_1898,CUST_142,2026-02-07,Micro Loan,150.0,Completed,Europe
TXN_1899,CUST_174,2026-02-07,Micro Loan,150.0,Completed,LATAM
TXN_1900,CUST_122,2026-02-07,Crypto Trade,50.0,Completed,LATAM
TXN_1901,CUST_154,2026-02-07,Crypto Trade,,Completed,North America
TXN_1902,CUST_179,2026-02-07,Micro Loan,1200.0,Completed,Europe
TXN_1903,CUST_194,2026-02-07,Wealth Management,300.0,Refunded,Asia-Pacific
TXN_1904,CUST_174,2026-02-07,Peer Transfer,150.0,Completed,LATAM
TXN_1905,CUST_115,2026-02-07,Crypto Trade,150.0,Completed,Asia-Pacific
TXN_1906,CUST_107,2026-02-07,Crypto Trade,300.0,Completed,North America
TXN_1907,CUST_103,2026-02-07,Micro Loan,150.0,Refunded,Europe
TXN_1908,CUST_103,2026-02-07,Peer Transfer,50.0,Completed,Europe
TXN_1909,CUST_155,2026-02-07,Micro Loan,150.0,Completed,LATAM
TXN_1910,CUST_124,2026-02-07,Peer Transfer,1200.0,Completed,Europe
TXN_1911,CUST_166,2026-02-07,Peer Transfer,150.0,Completed,LATAM
TXN_1912,CUST_195,2026-02-08,Peer Transfer,50.0,Completed,North America
TXN_1913,CUST_166,2026-02-08,Crypto Trade,300.0,Completed,Europe
TXN_1914,CUST_126,2026-02-08,Wealth Management,50.0,Completed,LATAM
TXN_1915,CUST_192,2026-02-08,Micro Loan,50.0,Refunded,Asia-Pacific
TXN_1916,CUST_131,2026-02-08,Wealth Management,50.0,Completed,LATAM
TXN_1917,CUST_149,2026-02-08,Micro Loan,150.0,Completed,Europe
TXN_1918,CUST_160,2026-02-08,Peer Transfer,300.0,Completed,North America
TXN_1919,CUST_150,2026-02-08,Crypto Trade,150.0,Completed,Europe
TXN_1920,CUST_118,2026-02-08,Wealth Management,50.0,Completed,Europe
TXN_1921,CUST_120,2026-02-08,Crypto Trade,1200.0,Completed,LATAM
TXN_1922,CUST_104,2026-02-08,Micro Loan,1200.0,Completed,Asia-Pacific
TXN_1923,CUST_181,2026-02-08,Crypto Trade,1200.0,Failed,Europe
TXN_1924,CUST_191,2026-02-08,Crypto Trade,50.0,Refunded,Asia-Pacific
TXN_1925,CUST_141,2026-02-08,Wealth Management,150.0,Completed,LATAM
TXN_1926,CUST_160,2026-02-08,Peer Transfer,5000.0,Completed,Asia-Pacific
TXN_1927,CUST_121,2026-02-08,Crypto Trade,300.0,Refunded,LATAM
TXN_1928,CUST_120,2026-02-08,Peer Transfer,50.0,Completed,North America
TXN_1929,CUST_169,2026-02-08,Micro Loan,50.0,Failed,Asia-Pacific
TXN_1930,CUST_100,2026-02-08,Crypto Trade,150.0,Completed,Asia-Pacific
TXN_1931,CUST_104,2026-02-08,Wealth Management,,Completed,North America
TXN_1932,CUST_111,2026-02-08,Micro Loan,150.0,Completed,Asia-Pacific
TXN_1933,CUST_189,2026-02-08,Micro Loan,150.0,Completed,North America
TXN_1934,CUST_145,2026-02-08,Wealth Management,50.0,Completed,Europe
TXN_1935,CUST_133,2026-02-08,Crypto Trade,300.0,Completed,LATAM
TXN_1936,CUST_148,2026-02-09,Crypto Trade,1200.0,Completed,North America
TXN_1937,CUST_177,2026-02-09,Micro Loan,150.0,Completed,Asia-Pacific
TXN_1938,CUST_189,2026-02-09,Crypto Trade,300.0,Completed,North America
TXN_1939,CUST_144,2026-02-09,Peer Transfer,5000.0,Refunded,Asia-Pacific
TXN_1940,CUST_126,2026-02-09,Wealth Management,50.0,Completed,Europe
TXN_1941,CUST_172,2026-02-09,Peer Transfer,150.0,Failed,North America
TXN_1942,CUST_125,2026-02-09,Crypto Trade,50.0,Completed,Europe
TXN_1943,CUST_146,2026-02-09,Micro Loan,300.0,Completed,LATAM
TXN_1944,CUST_185,2026-02-09,Wealth Management,150.0,Refunded,Asia-Pacific
TXN_1945,CUST_155,2026-02-09,Crypto Trade,300.0,Completed,Asia-Pacific
TXN_1946,CUST_193,2026-02-09,Crypto Trade,300.0,Completed,Europe
TXN_1947,CUST_162,2026-02-09,Micro Loan,150.0,Completed,LATAM
TXN_1948,CUST_147,2026-02-09,Micro Loan,,Completed,North America
TXN_1949,CUST_160,2026-02-09,Peer Transfer,150.0,Completed,North America
TXN_1950,CUST_180,2026-02-09,Wealth Management,50.0,Refunded,Asia-Pacific
TXN_1951,CUST_125,2026-02-09,Wealth Management,300.0,Completed,Europe
TXN_1952,CUST_135,2026-02-09,Micro Loan,300.0,Completed,Europe
TXN_1953,CUST_100,2026-02-09,Peer Transfer,150.0,Completed,North America
TXN_1954,CUST_107,2026-02-09,Wealth Management,1200.0,Completed,LATAM
TXN_1955,CUST_198,2026-02-09,Micro Loan,,Completed,LATAM
TXN_1956,CUST_151,2026-02-09,Crypto Trade,50.0,Completed,North America
TXN_1957,CUST_178,2026-02-09,Wealth Management,5000.0,Completed,North America
TXN_1958,CUST_146,2026-02-09,Peer Transfer,50.0,Completed,Europe
TXN_1959,CUST_155,2026-02-09,Peer Transfer,50.0,Completed,LATAM
TXN_1960,CUST_185,2026-02-10,Peer Transfer,50.0,Completed,North America
TXN_1961,CUST_113,2026-02-10,Crypto Trade,1200.0,Completed,North America
TXN_1962,CUST_189,2026-02-10,Wealth Management,300.0,Completed,Asia-Pacific
TXN_1963,CUST_127,2026-02-10,Wealth Management,50.0,Failed,North America
TXN_1964,CUST_186,2026-02-10,Crypto Trade,150.0,Completed,North America
TXN_1965,CUST_177,2026-02-10,Wealth Management,300.0,Completed,LATAM
TXN_1966,CUST_187,2026-02-10,Crypto Trade,50.0,Completed,Europe
TXN_1967,CUST_101,2026-02-10,Crypto Trade,1200.0,Completed,LATAM
TXN_1968,CUST_125,2026-02-10,Crypto Trade,1200.0,Completed,Europe
TXN_1969,CUST_113,2026-02-10,Peer Transfer,150.0,Completed,Asia-Pacific
TXN_1970,CUST_158,2026-02-10,Wealth Management,5000.0,Completed,North America
TXN_1971,CUST_155,2026-02-10,Crypto Trade,150.0,Completed,Asia-Pacific
TXN_1972,CUST_106,2026-02-10,Wealth Management,5000.0,Completed,Europe
TXN_1973,CUST_102,2026-02-10,Peer Transfer,300.0,Completed,LATAM
TXN_1974,CUST_122,2026-02-10,Crypto Trade,300.0,Completed,LATAM
TXN_1975,CUST_117,2026-02-10,Micro Loan,50.0,Completed,Asia-Pacific
TXN_1976,CUST_137,2026-02-10,Peer Transfer,1200.0,Refunded,Europe
TXN_1977,CUST_198,2026-02-10,Micro Loan,150.0,Failed,Asia-Pacific
TXN_1978,CUST_114,2026-02-10,Wealth Management,50.0,Failed,Asia-Pacific
TXN_1979,CUST_163,2026-02-10,Wealth Management,50.0,Failed,North America
TXN_1980,CUST_188,2026-02-10,Peer Transfer,150.0,Refunded,Asia-Pacific
TXN_1981,CUST_127,2026-02-10,Wealth Management,150.0,Completed,North America
TXN_1982,CUST_173,2026-02-10,Micro Loan,300.0,Completed,North America
TXN_1983,CUST_138,2026-02-10,Crypto Trade,1200.0,Completed,LATAM
TXN_1984,CUST_156,2026-02-11,Crypto Trade,50.0,Completed,North America
TXN_1985,CUST_116,2026-02-11,Crypto Trade,300.0,Completed,North America
TXN_1986,CUST_185,2026-02-11,Peer Transfer,50.0,Completed,LATAM
TXN_1987,CUST_189,2026-02-11,Wealth Management,1200.0,Completed,Asia-Pacific
TXN_1988,CUST_143,2026-02-11,Micro Loan,1200.0,Completed,Europe
TXN_1989,CUST_124,2026-02-11,Wealth Management,150.0,Refunded,Europe
TXN_1990,CUST_116,2026-02-11,Wealth Management,300.0,Completed,Europe
TXN_1991,CUST_112,2026-02-11,Wealth Management,150.0,Completed,Asia-Pacific
TXN_1992,CUST_183,2026-02-11,Crypto Trade,150.0,Completed,North America
TXN_1993,CUST_124,2026-02-11,Micro Loan,1200.0,Completed,Europe
TXN_1994,CUST_167,2026-02-11,Micro Loan,150.0,Failed,Asia-Pacific
TXN_1995,CUST_109,2026-02-11,Wealth Management,150.0,Completed,North America
TXN_1996,CUST_166,2026-02-11,Crypto Trade,150.0,Completed,LATAM
TXN_1997,CUST_117,2026-02-11,Crypto Trade,1200.0,Completed,Europe
TXN_1998,CUST_199,2026-02-11,Micro Loan,150.0,Completed,North America
TXN_1999,CUST_185,2026-02-11,Crypto Trade,50.0,Completed,Europe
